"site_code","year","SWE.0","SWE.1","SWE.2","SWE.3","SWE.4","SWE.5","PPT.0","PPT.1","PPT.2","PPT.3","PPT.4","PPT.5"
"MTAFH",2020,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
"MTSH",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"MVARN",2020,9.59016418457031,205.950820922852,8.39344310760498,108.606559753418,26.3934421539307,3.78688526153564,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
"MWDV",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"NCIF",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"NCKW",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"NCUB",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"NDFU",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.349001199007,57.5290021598339,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675
"NGFS",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"NGTWF",2020,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,43.8880019187927,59.9350039064884,43.6390019953251,98.2850040197372,95.1930052042007,111.297005772591
"NIBED",2020,17.7213115692139,203.721313476562,30.8688526153564,114.377052307129,89.1311492919922,117.85245513916,46.3030022382736,57.3000034987926,39.5640018880367,104.99700409174,103.897003859282,141.437006473541
"NISHT",2020,31.2950820922852,162.360656738281,11.6393442153931,87.5901641845703,52.2295074462891,207.442626953125,51.6100022792816,59.5360033512115,36.1980013251305,98.9740034043789,96.6640045642853,155.816007852554
"NIZOD",2020,51.4426231384277,453.950805664062,27.8688526153564,147.836059570312,38.6721305847168,71.9508209228516,44.0820018649101,61.3590032458305,50.9430017769337,99.3860049247742,95.171003729105,105.122003465891
"NJLM",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"NJQHM",2020,9.81967258453369,196.131149291992,22.0491809844971,106.639343261719,100.59016418457,86.5901641845703,46.3030022382736,57.3000034987926,39.5640018880367,104.99700409174,103.897003859282,141.437006473541
"NLDIZ",2020,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
"NOLR",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"NOWZ",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"NQCO",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"NTPH",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.349001199007,57.5290021598339,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675
"NVYPC",2020,90.7213134765625,539.327880859375,20.3114757537842,154.901641845703,82.4098358154297,218.59016418457,43.9960023462772,63.0430037379265,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756
"NVZC",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"NWDK",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"NYHR",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"NYXEO",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"NZXV",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,49.0680031776428,57.524002790451,37.3840020000935,102.653005152941,103.263004183769,152.110006213188
"OCLZ",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"OELX",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"OFCNI",2020,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,43.328002333641,60.1300033032894,45.9550023078918,98.4550041556358,94.7980051040649,105.206006020308
"OFMLA",2020,232.131149291992,790.360656738281,48.1803283691406,441.262298583984,211.344268798828,375.081970214844,45.8300023674965,64.4080033898354,48.6910017132759,101.115002959967,92.6030043661594,107.132004916668
"OFSKE",2020,78.9344253540039,429.508209228516,44.4754104614258,214.016387939453,148.524597167969,180.245895385742,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
"OGJZR",2020,33.3442611694336,364.245910644531,18.7377052307129,124.245903015137,22.016393661499,1.83606553077698,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
"OJKJ",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"OQGJ",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"ORCR",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"ORYUD",2020,101.131149291992,659.065551757812,62.7049179077148,454.065582275391,204.508193969727,336.688507080078,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"OUZLF",2020,10.1803274154663,396.852447509766,18.4754104614258,159.606552124023,17.7049179077148,20.5737705230713,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"OVSI",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"OXLK",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"PAEU",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"PDEJ",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"PEIZA",2020,45.7213134765625,181.803283691406,31.4262294769287,155.213119506836,82.393440246582,83.3442611694336,42.8460013866425,57.1190032362938,42.2370013892651,98.0790041685104,95.7670056819916,108.088003993034
"PEUNX",2020,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
"PFMU",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"PGWE",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"PGYU",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"PHAK",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"PHBY",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"PHRAZ01",2020,60.6393432617188,422.950805664062,16.2131156921387,64.2131118774414,8.49180316925049,1.37704920768738,47.9780026078224,56.5500018596649,36.8840019106865,101.342004209757,90.5350045859814,128.028005957603
"PIQW",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"PJFV",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.6020025014877,58.3030031919479,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819
"PLDO",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"PMJV",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"PMOQ",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"PMRFH",2020,0.180327877402306,93.0163955688477,1.16393446922302,53,3.7704918384552,0.459016412496567,45.9120027422905,58.9470020830631,36.6370014250278,94.9990032315254,92.5650043487549,130.285006731749
"PMSAQ",2020,21,357.032775878906,17.7868843078613,240.639343261719,11.4590167999268,2.63934421539307,44.1120016276836,61.8480030298233,52.8260018825531,98.837004005909,98.0980031490326,103.550004035234
"PMSYA",2020,101.131149291992,659.065551757812,62.7049179077148,454.065582275391,204.508193969727,336.688507080078,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"PMVS",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"POZDQ",2020,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,43.8880019187927,59.9350039064884,43.6390019953251,98.2850040197372,95.1930052042007,111.297005772591
"PQFKD",2020,19.3278694152832,249.065567016602,12.7377052307129,86.0819702148438,43.7049179077148,1.39344263076782,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"PQFKJ",2020,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
"PSASR01",2020,60.6393432617188,422.950805664062,16.2131156921387,64.2131118774414,8.49180316925049,1.37704920768738,47.9780026078224,56.5500018596649,36.8840019106865,101.342004209757,90.5350045859814,128.028005957603
"PUGH",2020,33.163932800293,325.229522705078,4.36065578460693,69.0655746459961,14.2459011077881,0.5573770403862,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"PWGSM",2020,101.213111877441,417.032775878906,15.1147537231445,82.9180297851562,70.6721343994141,138.147537231445,44.1070021986961,63.873003333807,49.5590015053749,100.270004272461,94.0150058865547,106.170005053282
"PYIAW",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"PYQB",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.349001199007,57.5290021598339,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675
"QANL",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"QAOMG",2020,34.7213134765625,356.590148925781,20.8196716308594,154.180328369141,37.8852462768555,10.8688526153564,45.0120020508766,60.1960021555424,41.2430017888546,97.6800039708614,97.1000037193298,123.098005235195
"QCJZY",2020,19.3278694152832,249.065567016602,12.7377052307129,86.0819702148438,43.7049179077148,1.39344263076782,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"QEUOW",2020,75.836067199707,653.88525390625,41.7704925537109,298.442626953125,227.098358154297,260.131134033203,46.3970028460026,60.5760022997856,39.185001552105,97.9010033607483,97.8940044343472,134.418005108833
"QGVH",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"QJLKF",2020,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,43.328002333641,60.1300033032894,45.9550023078918,98.4550041556358,94.7980051040649,105.206006020308
"QJMO",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"QPNX",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"QREOK",2020,51.4426231384277,453.950805664062,27.8688526153564,147.836059570312,38.6721305847168,71.9508209228516,44.1230021715164,62.9660024940968,50.9090024828911,99.9090034663677,95.1680034399033,105.401004493237
"QTUU",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"QUFSK",2020,108.14754486084,587.803283691406,9.81967258453369,96.3442611694336,17.3278694152832,3.04918026924133,45.3240024447441,62.3730035424232,49.4630022346973,99.4510053992271,93.3890036642551,105.331004858017
"QVPD",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.6020025014877,58.3030031919479,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819
"QWRKZ",2020,101.131149291992,659.065551757812,62.7049179077148,454.065582275391,204.508193969727,336.688507080078,44.2770020365715,59.8980025947094,40.9940019845963,97.8730039000511,98.0020040869713,121.983005642891
"QWXMI",2020,63.1147537231445,435.032775878906,27.6393432617188,213.11474609375,116.016395568848,261.409851074219,46.3970028460026,60.5760022997856,39.185001552105,97.9010033607483,97.8940044343472,134.418005108833
"QZUBY",2020,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
"RBEH",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"RBGXO",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"RBOZM",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"REBO",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"REVKF",2020,31.9180335998535,399.377044677734,5.98360681533813,119.885246276855,15.0819673538208,1.13114750385284,44.0610020756721,62.4540032744408,51.540002822876,99.2550033926964,96.1880053281784,104.679004520178
"RFPU",2020,33.163932800293,325.229522705078,4.36065578460693,69.0655746459961,14.2459011077881,0.5573770403862,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"RGBOB01",2020,11.4918031692505,168.918029785156,13.6885251998901,47.1147537231445,28.6229515075684,24.4262294769287,56.9760028719902,55.6670031547546,31.8200014531612,107.060004502535,89.0710037946701,147.741005718708
"RIJS",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"RIYH",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"RJHT",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.349001199007,57.5290021598339,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675
"RJVEF",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,49.0680031776428,57.524002790451,37.3840020000935,102.653005152941,103.263004183769,152.110006213188
"RKOW",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"RLPJZ",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"RNBV",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.349001199007,57.5290021598339,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675
"RNUV",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.6020025014877,58.3030031919479,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819
"ROCQ",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"ROUBC",2020,19.3278694152832,249.065567016602,12.7377052307129,86.0819702148438,43.7049179077148,1.39344263076782,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"RRVT",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"RSQQ",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,43.9190021753311,60.519003033638,47.3440019786358,98.4060038626194,95.5090056657791,105.699005007744
"RSQXD",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.9960023462772,63.0430037379265,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756
"RTNIO",2020,31.2950820922852,162.360656738281,11.6393442153931,87.5901641845703,52.2295074462891,207.442626953125,51.6100022792816,59.5360033512115,36.1980013251305,98.9740034043789,96.6640045642853,155.816007852554
"RVHAN",2020,90.7213134765625,539.327880859375,20.3114757537842,154.901641845703,82.4098358154297,218.59016418457,43.9960023462772,63.0430037379265,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756
"RVLO",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"RXVF",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"SACVG",2020,52.7213096618652,256.016387939453,24.7540988922119,146.786880493164,100.967216491699,119.459014892578,44.1530020236969,57.420003503561,41.8030019700527,100.145003855228,97.5230047404766,113.990003824234
"SAVZC",2020,0.032786887139082,2.04918026924133,0.262295067310333,1.21311473846436,1.75409841537476,0.590163946151733,43.7580023407936,57.6750031113625,51.8200014531612,95.8730036318302,101.98100477457,106.274005889893
"SBLHG",2020,63.1147537231445,435.032775878906,27.6393432617188,213.11474609375,116.016395568848,261.409851074219,46.3970028460026,60.5760022997856,39.185001552105,97.9010033607483,97.8940044343472,134.418005108833
"SBUFN",2020,60.6393432617188,422.950805664062,16.2131156921387,64.2131118774414,8.49180316925049,1.37704920768738,47.9780026078224,56.5500018596649,36.8840019106865,101.342004209757,90.5350045859814,128.028005957603
"SCGN",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"SDIP",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"SGBTF01",2020,63.1147537231445,435.032775878906,27.6393432617188,213.11474609375,116.016395568848,261.409851074219,46.3970028460026,60.5760022997856,39.185001552105,97.9010033607483,97.8940044343472,134.418005108833
"SGDV",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"SGYC",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"SIZB",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,49.0680031776428,57.524002790451,37.3840020000935,102.653005152941,103.263004183769,152.110006213188
"SJCTK",2020,111.459014892578,659.032775878906,13.7049179077148,98.0491790771484,38.0983619689941,0.967213094234467,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"SJTZA",2020,9.81967258453369,196.131149291992,22.0491809844971,106.639343261719,100.59016418457,86.5901641845703,45.416002035141,57.0440032482147,38.7190020382404,102.198004662991,102.650005459785,136.878007978201
"SLXGA",2020,4.21311473846436,243.032791137695,0.786885261535645,32.2459030151367,3.04918026924133,0.524590134620667,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
"SMPAT",2020,33.163932800293,325.229522705078,4.36065578460693,69.0655746459961,14.2459011077881,0.5573770403862,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"SNOUM",2020,19.1311473846436,171.786880493164,6.39344263076782,80.5409851074219,38.7049179077148,45.3934440612793,44.6580019891262,57.016003459692,41.4270014166832,101.268003761768,99.2020038366318,117.609005272388
"SQFKW",2020,46.8524589538574,459.360656738281,18.6065578460693,178.754104614258,33.3934440612793,86.5409851074219,46.3970028460026,60.5760022997856,39.185001552105,97.9010033607483,97.8940044343472,134.418005108833
"STYW",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"SWJFH",2020,53.6065559387207,565.11474609375,17.8524589538574,51.9016380310059,12.7540979385376,1.14754104614258,50.0430026352406,57.3110023736954,37.1280016601086,103.027003735304,91.2110044658184,129.496006906033
"SWVK",2020,1.60655736923218,93.836067199707,3.55737709999084,57.1475410461426,9.06557369232178,0.655737698078156,45.349001199007,57.5290021598339,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675
"SYCQ",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"SYID",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,48.474002212286,58.3410030007362,36.5730013251305,99.561004281044,99.1410057842731,149.587005674839
"SZEE",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"TAWMO",2020,5.3770489692688,162.262298583984,10.2459011077881,81.0163955688477,19.2459011077881,40.5081977844238,45.349001199007,57.5290021598339,37.8950019180775,98.6350049972534,97.9700048863888,139.004007309675
"TCRUF",2020,98.9672164916992,532.983581542969,36.8196716308594,154.295074462891,124.163932800293,180.295074462891,43.9960023462772,63.0430037379265,50.144002199173,99.7800033390522,94.2590038180351,105.407003998756
"TDMF",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"TEWA",2020,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
"TFBM",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"TFOM",2020,74.1311492919922,405.475402832031,42,201.508193969727,137.065567016602,303.311462402344,45.6020025014877,58.3030031919479,37.3980017900467,96.5600040853024,94.7800052464008,138.294005870819
"THWY",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
"TIRS",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
"TLNE",2020,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,43.4940019845963,59.9530024826527,45.5430024564266,97.6570045948029,94.9890041947365,105.294004976749
"TLZOU",2020,0.032786887139082,1.52459013462067,0.688524603843689,1.47540986537933,0.688524603843689,0.196721315383911,41.8720024526119,56.7790030539036,48.8510020971298,97.3000044226646,99.1150072216988,105.90200483799
"TMHA",2020,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
